tweet_id,bbbbbbbbbbbtweet
675986299426328576,bbbbbbbbbbb'RT @Deepaki28808638: \xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89 \xe0\xa4\xb8\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x82 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x9b\xe0\xa4\xa6\xe0\xa4\xa1\xe0\xa5\x87\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa5\x82\xe0\xa4\x82 \xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x8b \xe0\xa4\x97\xe0\xa4\x88\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x82 ,\n\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\x96 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xa6\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\x96\xe0\xa5\x8b \xe0\xa4\x97\xe0\xa4\x88\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\x82 !\n\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb9\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa1\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8b \xe0\xa4\x9b\xe0\xa5\x81\xe0\xa4\x9f\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\x9c\xe0\xa5\x80 #MSGSalutesHu\xe2\x80\xa6'
746199531390308354,bbbbbbbbbbb'RT @BBCReferendum: Updated result: Lewisham votes to Remain. Full results: https://t.co/4hLZog4LtF #EURef https://t.co/JBDt0vUPR5'
660497158404075521,bbbbbbbbbbb'RT @putsala_rao: Celebrate #mensday19nov\nShow some love 2 men!\nMen r equally responsible 4 nation growth\n https://t.co/1gavvTfXZf\n@KiranKS'
660496436983787524,bbbbbbbbbbb'RT @_skumar: Men R Brave N So Die In War To Keep The Country N Citizen Safe. It Takes Great Luck Or Judgment Not To B Killed Easily. #MensD\xe2\x80\xa6'
660327964375052292,bbbbbbbbbbb"Boys don't hold back your emotions just because boys don't cry. Celebrate #MensDay19Nov. Express yourself."
676381499340427264,bbbbbbbbbbb'two thousand six hundred forty four\n#MTVStars One Direction'
662902348474224640,bbbbbbbbbbb'RT @satyaprakash14u: Father is great gift from god\nNobody can deny it\nCelebrating #MensDay19Nov to say him thanks\n@arbaazSkhan https://t.co\xe2\x80\xa6'
657228306597748736,bbbbbbbbbbb'@CelebrainLTD \xe2\x80\x9cThe more that you read, the more things you will know. The more that you learn, the more places you\xe2\x80\x99ll go.\xe2\x80\x9d - TY 4 #RT'
662902054877171712,bbbbbbbbbbb'RT @1985swapnil: @aamir_khan \nSAVE MEN FROM FAKECASES  AND CELEBRATE\n  #MensDay19Nov \nMEN ARE HUMAN TOO !!! https://t.co/80UoS5KyZY'
746154606229659648,bbbbbbbbbbb'RT @BBCReferendum: South Lanarkshire votes to Remain. Full results: https://t.co/4hLZofNaC7 #EURef https://t.co/AWuqc6BKpi'
656892758091808768,bbbbbbbbbbb'@Mobile_ZA TY for #RT:)"A good leader takes a little more than his share of the blame, a little less than his share of the credit"'
669193687012909056,bbbbbbbbbbb'RT @nehasatrawala: @Gurmeetramrahim thank you so much guruji for ur lovely wishes and for coming on Twitter to connect with us. #MSG2MSG2in\xe2\x80\xa6'
660301724817600512,bbbbbbbbbbb'RT @babhielynne: Scientist say, our dreams can often warn us of things that have yet to happen. #ShowtimeBackToBackFinals'
669194769172725760,bbbbbbbbbbb"RT @sharmavarun191: @Gurmeetramrahim msg celevration is like.a smal scene of diwali holi nd other big festival it's only becs of ruhaniyt #\xe2\x80\xa6"
659918159877574660,bbbbbbbbbbb'RT @xnshy: Success is something you attract by the person you become. #FeelGoodShowtime'
657542317348290560,bbbbbbbbbbb'RT @itsmenatnat: Game tayo! \n "Solid Showtimer ako kasi ?" Complete sentence and use the HT ! Game Game Game!  #ShowtimeAnimversary'
657538735425253376,bbbbbbbbbbb'RT @imsammanansala: UNBEATABLE \xf0\x9f\x92\x8b\xf0\x9f\x92\x8b\xf0\x9f\x92\x8b#ShowtimeAnimversary #latepost @ Smart Araneta Coliseum https://t.co/V0WGeSiqYL'
661317878814232576,bbbbbbbbbbb'BestMovie EverydayILoveYou\n\nWithout me\n\n#PushAwardsLizQuens'
661335423583653888,bbbbbbbbbbb'ROAAAR \nBestMovie EverydayILoveYou\n#PushAwardsLizQuens'
660033243207610368,bbbbbbbbbbb'RT @fishisthedish: Win tickets for 2 people to see #SPECTRE at a cinema of your choice. RT by 23:59 tonight (30/10) for a chance to #win 1 \xe2\x80\xa6'
665949699053101056,bbbbbbbbbbb'RT @luchiii22458827: Son un amor!!!!\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x8d@The5SOSMafia #MTVStars 5 Seconds Of Summer'
660033612302188544,bbbbbbbbbbb'RT @FujiInstaxUK: We have cameras and 1-2 #instax #photos up for grabs. Please #RT and regram using the #INSTAXtheVAMPS to #win https://t.c\xe2\x80\xa6'
660242899687247872,bbbbbbbbbbb'RT @CMaducdoc: count all your blessings #ShowtimeBackToBackFinals'
665908049614348288,bbbbbbbbbbb'Hola, nada, estamos en el puesto 13 #MTVStars 5 seconds of summer'
669245042087759872,bbbbbbbbbbb'RT @veerpalbathinda: @Gurmeetramrahim\nWowwww!\nPyaare Papa MSG\nWhat an amazing Craze\n\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\nThanks a Lottttttttttt\nFor Precious Blessing \xe2\x80\xa6'
669194152601604096,bbbbbbbbbbb'RT @msg_akhil: @Gurmeetramrahim #MSG2MSG2inPunjab\n\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5G\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9fD\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\n     \xf0\x9f\x8c\xa0NIGHT\xf0\x9f\x8c\xa0\n    \xf0\x9f\x92\x96PAPA JI\xf0\x9f\x92\x96\nPlz Cm In Drmz 2Show Me Ryt Path... https://t.co/Tc4t\xe2\x80\xa6'
665916530501267461,bbbbbbbbbbb'\xf0\x9f\x90\xa7Cita&amp;Responde+hashtag\xf0\x9f\x90\xa714/100\n*completa la frase*\nMike es...\n#MTVStars 5 Seconds Of Summer'
665914475309068289,bbbbbbbbbbb'Voy a darle rt a lo que contesten con el hashtag- TJefa\n#MTVStars 5 Seconds Of Summer'
660402622961061889,bbbbbbbbbbb'RT @SweetyBird2014: Solid Showtimers! #ShowtimeBackToBackFinals |RT'
660031498393907200,bbbbbbbbbbb"RT @SuzyPelta: Chance to #WIN SIGNED #BakeItGreat from @luistroyano #FLW us both&amp; #RT to enter!T&amp;C's: https://t.co/MmfBIztwhi https://t.co/\xe2\x80\xa6"
657542426400174081,bbbbbbbbbbb'RT @GLAMOROUSVICE: too many to mention!!! #ShowtimeAnimversary  https://t.co/Gc4mnACbQ2'
659896328558776321,bbbbbbbbbbb"RT @TeamShowtimeAko: I'm human, I ain't able to please  #FeelGoodShowtime"
670652390475829248,bbbbbbbbbbb'RT @1dvotething: "Gotta make it through, gotta make it through"\n\n#MTVStars One Direction'
660244107663536128,bbbbbbbbbbb'RT @TheFandomPh: Walang time, kasi walang pake sayo.\n#ShowtimeBackToBackFinals'
659919472703107072,bbbbbbbbbbb'RT @TeamShowtimeAko: it takes a man and a woman #FeelGoodShowtime |RT'
660083662935953408,bbbbbbbbbbb'RT @TabZooUK: #WIN a terrifying tiger TabZoo! #RT &amp; #Follow to enter. Closes Midnight #Halloween. #Competition #Prizes https://t.co/Yldla0w\xe2\x80\xa6'
661438347613593600,bbbbbbbbbbb'Best Movie EverydayILoveYou  // \n #PushAwardsLizQuens \nLucky to be coming home again\n@lizqueneers08'
661318096947425280,bbbbbbbbbbb'BestMovie EverydayILoveYou\n\nBut every time I take one in my arms\n\n#PushAwardsLizQuens'
661518257518612480,bbbbbbbbbbb'BestMovie EverydayILoveYou When you hold me I just lose control #PushAwardsLizQuens'
665924046723395584,bbbbbbbbbbb'RT @AiAinara33: Irene #MTVStars 5 Seconds Of Summer https://t.co/xecajFNJdH'
670650318468681728,bbbbbbbbbbb'RT @beatfreehugs: \'RT e rispondi\'\n\n"That might fit like this\nAnd I will give you all my heart..."\n\n#MTVStars One Direction'
669068172465688576,bbbbbbbbbbb'RT @insan_shyam: @Gurmeetramrahim thanku for blessings Guruji ...#MSG2MSG2inHaryana'
659876103612268544,bbbbbbbbbbb'RT @XyzaEa: Sometimes we cant choose the music life gives us but we can definitely choose how we dance.\n\n#FeelGoodShowtime'
660302005823389696,bbbbbbbbbbb'RT @babhielynne: Do what is right, not what is easy. #ShowtimeBackToBackFinals'
660294980368334848,bbbbbbbbbbb'RT @vicerylle: Hindi ko magets kung scarecrow or jeje or breezy itong costume ko tho\n\n#ShowtimeBackToBackFinals'
660098439460626436,bbbbbbbbbbb"RT @OfficialForza: Who's ready for a #FreebieFriday ? RT + Follow us to WIN your own bottle of @OfficialForza Raspberry K2s! #giveaway http\xe2\x80\xa6"
660296054105968640,bbbbbbbbbbb'RT @babhielynne: The secret of being happy is accepting where you are in life #ShowtimeBackToBackFinals'
665895865190637572,bbbbbbbbbbb'Voy a tuitear memes. Espero que los retuiteen para sumar m\xc3\xa1s votos #MTVStars 5 seconds of summer https://t.co/Ilw7NmLSFV'
660404757882802180,bbbbbbbbbbb"RT @juliamlovers08: @montesjulia featured in Women Of Now 2015, Metro Mag's November issue! Excited na ako. #ShowtimeBackToBackFinals"
661518244939849729,bbbbbbbbbbb'BestMovie EverydayILoveYou Because of you, my life has changed #PushAwardsLizQuens'
659876330104709121,bbbbbbbbbbb'RT @yandan_steven: Goodmorning!!\n#FeelGoodShowtime \n#PushAwardsKathNiels  https://t.co/6DACapuGB0'
660095079823069184,bbbbbbbbbbb'RT @sanxiabromley: Last day to #Win the Halloween Surprise! Simply follow and #RT to #Win a \xc2\xa340 voucher. #FreebieFriday #HappyFriday https:\xe2\x80\xa6'
665984327260442624,bbbbbbbbbbb'@LichuMG forra se nace no se hace \xf0\x9f\x92\x94 *shoranding* #MTVStars 5 Seconds Of Summer'
669188477695696896,bbbbbbbbbbb'RT @sandy31jan: @Gurmeetramrahim WowW Heartily Congratulations\xf0\x9f\x8e\x8a\xe2\x9c\xa8\xf0\x9f\x91\x8d\xf0\x9f\x91\x8f\xf0\x9f\x91\x8fPita G \xf0\x9f\x91\x8f\xf0\x9f\x8e\x89\xf0\x9f\x8e\x8b\xf0\x9f\x8e\x88...!!!  Thnx For Precious Blessings Almighty.....!!!!\n#MSG2MS\xe2\x80\xa6'
665894959216726016,bbbbbbbbbbb'RT @intocalumsmile: si esto te mat\xc3\xb3 da rt #MTVStars 5 Seconds Of Summer https://t.co/4GSo2XnAes'
661300388566560768,bbbbbbbbbbb'BestMovie EverydayILoveYou\n\nAnd his father, and his father did\n\n#PushAwardsLizQuens'
659868667086139392,bbbbbbbbbbb'RT @XyzaEa: Vision without action is daydream. Action without vision is nightmare.\n\n #FeelGoodShowtime'
661294466225954816,bbbbbbbbbbb"BestMovie EverydayILoveYou showing na!!!  When you've fighting for it all your life     #PushAwardsLizQuens"
670651971037081600,bbbbbbbbbbb'RT @1dvotething: "You and me, tumbling in the street, singing! Singing!"\n\n#MTVStars One Direction'
659976527837274112,bbbbbbbbbbb'RT @magpasikatna: We can share tomorrow and forever more #FeelGoodShowtime'
669066943547228160,bbbbbbbbbbb'RT @kamalmeet7: @Gurmeetramrahim #MSG2MSG2inHaryana Wonderful Craze among fans...'
657561502128304129,bbbbbbbbbbb'RT @VKBebs: @vicegandako Ayieee. Okay na siya. Kinikilig na ulit siya. Makakapasok na yan bukas \xf0\x9f\x98\x8d\n\n#ShowtimeAnimversary'
661337814374699008,bbbbbbbbbbb'RELATIVE \nBestMovie EverydayILoveYou\n#PushAwardsLizQuens'
669242177386651649,bbbbbbbbbbb'RT @tanu_nonu: @Gurmeetramrahim \n#MSG2MSG2inPunjab \n\n#SaiMastanaJi https://t.co/hnmOcBKa4p'
660404673996718080,bbbbbbbbbbb'RT @SweetyBird2014: Never never give up #ShowtimeBackToBackFinals |RT'
669194030941622272,bbbbbbbbbbb'RT @ksushma140: @Gurmeetramrahim GURU JI words fall short 2 express my ZEST!! n ENTHUSIASM!! all celebrate CHEERING! n DELIGHTFUL! moments \xe2\x80\xa6'
718119047808880641,bbbbbbbbbbb'#Photo #Black &amp; #White https://t.co/dJMF5dIhJQ by NausherBanaji - https://t.co/VnksPfqKiS https://t.co/rnZu0RphuC'
657092390168231936,bbbbbbbbbbb'RT RT EthanAudrey2: RT RT eunice_lazaro: RT lizquen_fanboys: EverydayILoveYou Because\n#PushAwardsLizQuens\nLiza And Enrique Dumating Na sa C\xe2\x80\xa6'
660394922218946560,bbbbbbbbbbb'RT @putsala_rao: Celebrate #mensday19nov\nShow some love 2 men!\nMen r equally responsible 4 nation growth\n https://t.co/1gavvTfXZf\n@OLX_Nige\xe2\x80\xa6'
676785436002390016,bbbbbbbbbbb'RT @er_chahal_insan: @Gurmeetramrahim #MSG2in13thWeek  guru ji app ki yad ayati ha ji mindblowing blee...'
657647447578046464,bbbbbbbbbbb'RT @GQpsalm23: Ok? Ha?\n\n#ALDubEBTamangPanahon https://t.co/ZAQcScrexS'
676781946316304384,bbbbbbbbbbb'RT @VipassanaInsan: @Gurmeetramrahim #MSG2in13thWeek Thnks Pita ji for blessing us......'
666138824448196608,bbbbbbbbbbb"RT @ofcaldub_zambo: A- ALL FOR ONE ONE FOR ALL TAYO! WALANG IWANAN\nL- .... =)\nD- DUB-BEST KA SA 'KIN ALWAYS.\nU- U COMPLETE ME.\nB- BFF MO AK\xe2\x80\xa6"
666002266269216768,bbbbbbbbbbb'RT @VeryBianca: Life is either a daring adventure or nothing. #ALDUB4thMonthsary'
657648898836574208,bbbbbbbbbbb'RT @GQpsalm23: Masaya ka\n\n#ALDubEBTamangPanahon https://t.co/er21it4U9i'
718161401873842177,bbbbbbbbbbb'#Photo #Black &amp; #White My neighbourhood N\xc2\xb04  by Alexandru_Ionita - https://t.co/ZGQ5O8n0Ez https://t.co/W0EN8f2t44'
665944829486981120,bbbbbbbbbbb'RT @aqoekelly: Spell ADIK "A K O" haha Aldub pa more\n#ALDUB4thMonthsary'
677190198896287744,bbbbbbbbbbb'#Photo #Black &amp; #White * by MartoH - https://t.co/Ljw9QsE482 https://t.co/y3Yo0zcG45'
676782378342178817,bbbbbbbbbbb'RT @ksushma140: @Gurmeetramrahim THANX!! ALMIGHTY!! GURU JI for GODLY!! PIOUS!! blessings #MSG2in13thWeek'
676719090480734208,bbbbbbbbbbb'RT @saloniradhainsa: @Gurmeetramrahim #MSG2in13thWeek GURUJI..Such a flamboyant craze drives me crazy !!!\nI can watch @MSGTheFilm infinite \xe2\x80\xa6'
657654762477719552,bbbbbbbbbbb'RT @Cheeneejagonas2: @YayDen2015 tweet pa more aldubnation #ALDubEBTamangPanahon'
665826336187944960,bbbbbbbbbbb'RT @_JayRobles: Have a heart, Lend a hand, To help a friend, Stop bullying!\n#SPSPanalo'
676723402233647104,bbbbbbbbbbb'RT @InsanTeena: @Gurmeetramrahim #MSG2in13thWeek thank you so much for blessing to all'
677022678423875584,bbbbbbbbbbb'#Photo #Black &amp; #White BW Pretty Cat by Karilahti - https://t.co/9AHm7hRyQM https://t.co/Up2cq5KIas'
676747104233119744,bbbbbbbbbbb'Keith Sweat - Best Of Keith Sweat (Make You Sweat) - Make It Last Forever https://t.co/PvZMIQxkTq #nowplaying #listenlive'
677197538932473856,bbbbbbbbbbb'#Photo #Black &amp; #White My Hands by StefanoCerisoli - https://t.co/w0PV9ddt7o https://t.co/fvxDNSctMm'
657460218046095361,bbbbbbbbbbb'RT RT lizqueneers25: EverydayILoveYou 5DaysToGo #PushAwardsLizQuens\n\nNo need to say goodbye one'
718178351056318464,bbbbbbbbbbb'#Photo #Black &amp; #White "Gloriette" in B/W by blanksamantha - https://t.co/2XwhGfP5Mw https://t.co/oXc2zP4w7U'
668973116949852161,bbbbbbbbbbb"RT @ryanagoncillo10: Put God first and you'll never be last.\n\n#ALDUBPleaseDontGo"
665752621290950657,bbbbbbbbbbb'RT @ortizjovelyn02: Guys nattlo ang SPS s tweet push ntin cla\n@MaineAlden16 @ALDUBPILIPINAS @AlDub_CLBRQ @DirekMike @AKOSiLOLANiDORA @aldub\xe2\x80\xa6'
676722865358528512,bbbbbbbbbbb'RT @cuteinsan: Dera Chief -MSG  on  Hat-trick https://t.co/NDotiRlUCb via @showbizbazaar\n#MSG2in13thWeek \n@Gurmeetramrahim'
656664919279050752,bbbbbbbbbbb'RT RT baaari_dr: EILYHugot YouWantMyHeart \n\nNakakatuwa talaga rxns nila sa trailer launch\nhttps://t.co/vM4cvaxiao\n\n#PushAwardsLizQuens'
734155717515563010,bbbbbbbbbbb'RT @live_lgbtq: The word "fag" sets me off\xf0\x9f\x98\xa1\xf0\x9f\x98\xa1\xf0\x9f\x98\xa4\n~Josh\n\nFollow my personal account @Fishsticks98\n~\n~\n\n#gay #lgbt\xe2\x80\xa6 https://t.co/FHDjUmMZy2'
669007959070928897,bbbbbbbbbbb'RT @shallenlou22: @ofc_ALDUBNE @aldenrichards02 @mainedcm @EatBulaga @CNNALDUB @AngPoetNyo @allanklownz  ay! grabe sila #ALDUBPleaseDontGo'
657449749080092672,bbbbbbbbbbb'RT EverydayILoveYou 5DaysToGo\n\nBut are we all lost stars trying to light up the dark?\n\n#PushAwardsLizQuens'
718161406080712704,bbbbbbbbbbb'#Photo #Black &amp; #White Hamburg Wasserschloss B/W by tobiaserbacher - https://t.co/oJcKUcaGf9 https://t.co/85TeE6dKh4'
660341264521367552,bbbbbbbbbbb'RT @MenRightsSiff: A Father nurtures a child to help him start his life more importantly he helps him become a `MAN`. #MensDay19Nov'
660396935501606912,bbbbbbbbbbb'RT @FalseCases: A man is an element that accommodates himself into E= mc 2 just to justify the world. #MensDay19Nov'
660341235131940864,bbbbbbbbbbb'RT @MenRightsSiff: Men are disciplinarians but there is love behind it. Play an important role in the growth of children.#MensDay19Nov'
669036069258530821,bbbbbbbbbbb'RT @ALDUBKnights: Meng, alam namin di kpa nakakamove dun sa pgkakadapa ni Alden..\n#ALDUBPleaseDontGo'
657653730649600000,bbbbbbbbbbb'RT @GQpsalm23: Salad ako ngayon.\n\n#ALDubEBTamangPanahon https://t.co/EbgBHvQ2AQ'
676863143855980544,bbbbbbbbbbb'Wes Montgomery - Verve Silver Collection - Misty https://t.co/PvZMIQxkTq #nowplaying #listenlive'
676933222291345409,bbbbbbbbbbb'Five Temping Men - I judge The Funk2 - My Fantasy https://t.co/PvZMIQxkTq #nowplaying #listenlive'
657540329248313344,bbbbbbbbbbb'RT RT jdc0609_: Those lips aaaah\n\nEverydayILoveYou Because\n#PushAwardsLizQuens https://t.co/4EmaWGLNDy'
676778595071557632,bbbbbbbbbbb'RT @princessneha23: @Gurmeetramrahim #MSG2in13thWeek \xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x9b\xe0\xa5\x81\xe0\xa4\xaa\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xac \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xaa\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xf0\x9f\x99\x8f\nShrm \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x8f \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x80 -\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe2\x80\xa6'
657652459800784896,bbbbbbbbbbb'RT @mariatheresa55: @GQpsalm23 @rache_De @AlDubMaiDenIRE @JemimahDizon @CGAGFar @TenneseeCarayo @j_alipato @lovie1019 @Ideology22Buhaypa! #\xe2\x80\xa6'
676610046965514241,bbbbbbbbbbb'[Unknown] - Al Threats Commercial https://t.co/PvZMIQxkTq #nowplaying #listenlive'
656992834197827584,bbbbbbbbbbb'RT RT lizquen_fanboys: EverydayILoveYou Because #PushAwardsLizQuens\nNOW PLAYING LIVE ON MOR FOR LIFE! IT MIGHT BE YOU!\nRequest natin palagi\xe2\x80\xa6'
657538571830583296,bbbbbbbbbbb'RT @flordelisaN0227: Paalala daw po sa mga pupunta sa phil arena pki pasa po sa iba tnx #ALDUBCountdown  https://t.co/w7W1c7Mupn'
657651960649125889,bbbbbbbbbbb'RT @iammariaceleste: kahit pumipikit na ang mata..go pa rin! #ALDubEBTamangPanahon'
676636508850286593,bbbbbbbbbbb'Michael Jackson - Xscape Deluxe Edition 2014 - Love Never Felt So Good (Feat. https://t.co/PvZMIQOVKY #nowplaying #listenlive'
665752583542206466,bbbbbbbbbbb'RT @daveryDave: Turnovers and missed free throws killed us. Need to work on those next game. #CavsNation #SPSPanalo'
660341725894828032,bbbbbbbbbbb'RT @MenRightsSiff: Men perform most risky and dangerous jobs (army, BSF, etc.) #MensDay19Nov'
660339523881013248,bbbbbbbbbbb"RT @cskkanu: @XiaomiIndia \n@SamsungMobileIN \nCelebrate #MensDay19Nov \nDo u hv some offer for \nInternational\nMen's\nDay\n19thNov https://t.co/\xe2\x80\xa6"
657285730801221632,bbbbbbbbbbb'RT "lizquen1234 #PushAwardsLizQuens "'
658038289635655680,bbbbbbbbbbb'RT @JulianaCardenas: #EMABiggestFans1D'
718161410266632192,bbbbbbbbbbb'#Photo #Black &amp; #White There may be trouble ahead by vulturelabs - https://t.co/NchVJwwP86 https://t.co/GQuvFy4Urn'
677216706893336576,bbbbbbbbbbb'#Photo #Black &amp; #White that way... by macrto - https://t.co/0tMhoFg389 https://t.co/VcVoXuzpSG'
677079511209496577,bbbbbbbbbbb'#Photo #Black &amp; #White Ages by LindaHammad - https://t.co/rYl1ae7ed4 https://t.co/1qYqclNJv6'
669016473503821824,bbbbbbbbbbb'RT @AlDub_PH: SC update by menggay, kulitan mode with bae alden.\n#ALDUBPleaseDontGo \n\n-adminNC https://t.co/uqO1NzenKF'
657650832398118912,bbbbbbbbbbb'RT @Isabel29442: Hello from norway #TeamBahay  #ALDubEBTamangPanahon'
734406679463395329,bbbbbbbbbbb'RT @AIDSFreeGen: #LGBT groups barred from attending #HLM2016AIDS against @UNAIDSwishes. @AmbassadorPower, EU &amp; Canada protest https://t.co/\xe2\x80\xa6'
734307438049034240,bbbbbbbbbbb'RT @Grace_Durbin: Child abuse, racism, suicide, #LGBT, rape ... #IDidntAskForHelpBecause I lIve in OKLAHOMA.'
657039005083660288,bbbbbbbbbbb'RT RT RT atheeeenna: #PBB737GeraldQuen is the one trending #PushAwardsLizQuens'
665751845353095168,bbbbbbbbbbb'RT @nmandawe00: Sometimes the best way to stay close to someone you love is by being just a friend.\n#SPSPanalo'
657945339631173632,bbbbbbbbbbb"RT @1DFansClubPH: You will never feel like you're alone\nI'll make this feel like home\n#EMABiggestFans1D #voteonedirection https://t.co/dfNA\xe2\x80\xa6"
734257328720121856,bbbbbbbbbbb'RT @LALGBTCenter: Thank you @fortunefunny for your great set at #AEWW and for supporting the Center and #LGBT community! https://t.co/QN2P7\xe2\x80\xa6'
661791197661294592,bbbbbbbbbbb'RT @maiden16_CDeOro: Juan For All/Kalyeserye Na!\n#ALDUBNewCharacter'
675137275827789826,bbbbbbbbbbb'105 //200 #MTVSTARS Miley Cyrus'
675014844114993153,bbbbbbbbbbb'ndaoen \n#MTVStars Miley Cyrus  \xe2\x99\xa5'
722616646108471296,bbbbbbbbbbb"RT @simoncowart: A terrific night for a terrific woman, isn't it? #ImWithHer  https://t.co/2kMxPRQznX"
663101338847453184,bbbbbbbbbbb'Lloyd Gregory - Gentle Warrior1 - Haiti https://t.co/PvZMIQxkTq #nowplaying #listenlive'
